It,AveBestFitness,AvgConvergence,ConfidenceInterval,ExperimentName
0,98.13874694044259,2.6802464305824785,158.88471402221256,pmut_gene=0.005
1,84.07026844331267,2.417238151855703,137.16727470450368,pmut_gene=0.005
2,76.60963408201977,2.1592464632971033,119.24224240903422,pmut_gene=0.005
3,67.26099331175348,1.905907723765059,104.05880796571167,pmut_gene=0.005
4,58.85716668585278,1.6748702595231486,91.4715389217764,pmut_gene=0.005
5,53.118540804811786,1.4696173010323577,80.25335330253132,pmut_gene=0.005
6,46.627520574951994,1.2793973890861168,70.80466416500008,pmut_gene=0.005
7,43.20315145964297,1.0769608007333205,62.37808381998169,pmut_gene=0.005
8,39.406859171467154,0.8619899473621782,55.439858300679234,pmut_gene=0.005
9,37.56395250107324,0.713391392370243,49.980650190636545,pmut_gene=0.005
10,35.03582993858594,0.6397521516357076,45.59584047956316,pmut_gene=0.005
11,32.489693401544606,0.5243938716826523,41.59268316884013,pmut_gene=0.005
12,31.459977845278747,0.4073051076296292,38.55757047683291,pmut_gene=0.005
13,30.65368819314976,0.31137108566313615,36.094207894857924,pmut_gene=0.005
14,30.212927199311924,0.26310329175723907,34.32830430772923,pmut_gene=0.005
15,29.548482621281337,0.20633048482037822,32.691149101185154,pmut_gene=0.005
16,29.0468114594017,0.163465603954197,31.599352091091568,pmut_gene=0.005
17,28.727966052295695,0.13799176558049783,30.817739386306133,pmut_gene=0.005
18,28.167639552516068,0.09747622896026613,30.229624808213696,pmut_gene=0.005
19,27.634178656124966,0.0724216477974356,29.702070262361424,pmut_gene=0.005
20,26.99181392514532,0.06019941008222833,29.349534736010593,pmut_gene=0.005
21,26.61520631383333,0.04334494726003827,28.797995282884493,pmut_gene=0.005
22,26.535568215342785,0.027792568658031976,28.428661351701127,pmut_gene=0.005
23,25.72825914713531,0.026586977724574752,27.923020802979597,pmut_gene=0.005
24,25.629293222799554,0.02543512148418021,27.406645256120086,pmut_gene=0.005
25,25.46142962018807,0.01586658904244506,26.906101098869208,pmut_gene=0.005
26,25.357559678075535,0.013317167733558354,26.566150456273302,pmut_gene=0.005
27,24.997424582903268,0.014640182430718924,26.240368867431737,pmut_gene=0.005
28,24.980975121729223,0.01320281937351634,25.912954222905583,pmut_gene=0.005
29,24.749274307817174,0.013143641879790603,25.64252570894192,pmut_gene=0.005
30,24.113582346735395,0.011505127601742342,25.420846243460588,pmut_gene=0.005
31,23.90934920386543,0.009853497692236379,25.23366931067177,pmut_gene=0.005
32,23.69959565538533,0.010240633098405354,25.038846835123504,pmut_gene=0.005
33,23.279096082156933,0.012845510151060287,24.831858420512063,pmut_gene=0.005
34,23.266272071357214,0.011984042166802737,24.502691968179402,pmut_gene=0.005
35,23.100006641195034,0.012903532279310315,24.12432845663898,pmut_gene=0.005
36,23.100006641195034,0.011411069677607136,23.745704540665695,pmut_gene=0.005
37,22.818154002717637,0.011240412648169959,23.591091882277716,pmut_gene=0.005
38,22.54737247554584,0.013501119839326121,23.40495383332896,pmut_gene=0.005
39,22.384763733044014,0.011948548780864317,23.24679400680572,pmut_gene=0.005
40,22.30638584598424,0.01422904431271412,23.16012721004527,pmut_gene=0.005
41,22.21722224904009,0.01594888866882721,23.02631464471431,pmut_gene=0.005
42,22.138511722969824,0.013294424147763391,22.791648044911184,pmut_gene=0.005
43,21.83742657138951,0.012305680338632961,22.582612864321128,pmut_gene=0.005
44,21.839022122280586,0.013543276211658035,22.461666914352456,pmut_gene=0.005
45,21.761200852212816,0.012178022779648605,22.360049178047124,pmut_gene=0.005
46,21.70367907897678,0.013708276363783797,22.237545151162532,pmut_gene=0.005
47,21.482512842609626,0.01591042194119121,22.18445337437746,pmut_gene=0.005
48,21.306012778733663,0.015127240459263601,22.018760135846268,pmut_gene=0.005
49,20.95399152488382,0.015033516909640662,21.91938615938461,pmut_gene=0.005
50,20.91015455599588,0.014819034926528977,21.781772494691364,pmut_gene=0.005
51,20.6076707725256,0.014492397621626293,21.668244373477958,pmut_gene=0.005
52,20.257649456519502,0.01507205525728633,21.440970242435846,pmut_gene=0.005
53,20.169857016277614,0.016270362868397906,21.206920905779697,pmut_gene=0.005
54,19.669527874726683,0.01718426457778648,21.0101975863887,pmut_gene=0.005
55,19.516246832222144,0.018745907366233786,20.822349984471355,pmut_gene=0.005
56,19.506528046263217,0.020006253235775817,20.57575186401075,pmut_gene=0.005
57,19.320525355280356,0.017785389005097296,20.275693493722265,pmut_gene=0.005
58,19.15822639360268,0.014782042025681423,19.966631811046156,pmut_gene=0.005
59,19.10019174964525,0.011396706039917015,19.737701122541523,pmut_gene=0.005
60,18.8598952255817,0.0093025284948768,19.596939443108553,pmut_gene=0.005
61,18.73117559775671,0.007921497261939877,19.449999366984837,pmut_gene=0.005
62,18.73117559775671,0.010920817495211616,19.425429853663438,pmut_gene=0.005
63,18.643614362724513,0.008884726947117866,19.195441858362106,pmut_gene=0.005
64,18.577519439666585,0.010387115305822309,19.059277352769858,pmut_gene=0.005
65,18.399202430728273,0.008857091856114007,18.92858091404387,pmut_gene=0.005
66,18.25966173914997,0.010003374485258369,18.876872390761683,pmut_gene=0.005
67,18.16195692629544,0.009101088290595206,18.751526515739986,pmut_gene=0.005
68,17.941376745430215,0.009596419778662454,18.63734042866022,pmut_gene=0.005
69,17.8946753153997,0.01349926859713055,18.534685418159096,pmut_gene=0.005
70,17.845997727107225,0.014019439342394342,18.409708275716838,pmut_gene=0.005
71,17.7539337808501,0.012958222072799432,18.26962648079689,pmut_gene=0.005
