It,AveBestFitness,AvgConvergence,ConfidenceInterval,ExperimentName
90,25.23096085738455,0.0031343298106978603,25.603873461608096,pmut_gene=0.001
91,25.23096085738455,0.002112316416850164,25.49306376413529,pmut_gene=0.001
92,25.079960245275128,0.002051784697184711,25.376523303944495,pmut_gene=0.001
93,25.079960245275128,0.001834629363983299,25.286587808317503,pmut_gene=0.001
94,25.069381254863963,0.002782357301818612,25.28561949852164,pmut_gene=0.001
95,24.964871035592214,0.0024839456043746974,25.22322331868971,pmut_gene=0.001
96,24.850523853856863,0.003452629123974577,25.19537857575512,pmut_gene=0.001
97,24.80758277034594,0.003848748639531291,25.128852657396983,pmut_gene=0.001
98,24.786062978638924,0.0032362467587125363,25.047755210319398,pmut_gene=0.001
99,24.721871212040682,0.004505131773914614,25.023995453893804,pmut_gene=0.001
0,97.1843824523248,2.674991642083461,159.3623864489963,pmut_gene=0.0025
1,87.31814701336272,2.4235765160123326,138.1338953049062,pmut_gene=0.0025
2,78.2171590549911,2.16929492467414,120.36197544447073,pmut_gene=0.0025
3,64.61915762027512,1.8952885530727879,104.97663168455757,pmut_gene=0.0025
4,57.44740453612567,1.6434092014137538,91.30726963198995,pmut_gene=0.0025
5,51.183129738880666,1.412680203761569,79.94589239213616,pmut_gene=0.0025
6,45.65182596000652,1.2272321056591289,70.02056731149572,pmut_gene=0.0025
7,41.895965291360056,1.0593717182161124,61.69711409542853,pmut_gene=0.0025
8,38.57255077215945,0.8878305673913297,54.69939225898301,pmut_gene=0.0025
9,36.503122270843654,0.719612062418309,48.74222443115841,pmut_gene=0.0025
10,34.221396643846646,0.5779389767522743,44.0880529188518,pmut_gene=0.0025
11,32.251109010731504,0.46234911595121936,40.466041428064955,pmut_gene=0.0025
12,31.179142915078515,0.38224538920464146,37.70100887366085,pmut_gene=0.0025
13,29.467585813362145,0.30641450762100597,35.342712666805745,pmut_gene=0.0025
14,28.58365306933969,0.2320690826231356,33.37016964500419,pmut_gene=0.0025
15,27.851472646971683,0.1796196152124809,31.87671326558777,pmut_gene=0.0025
16,27.441856100847648,0.14858736253135751,30.63233984026278,pmut_gene=0.0025
17,27.251637993901557,0.10906784722673621,29.325391743454173,pmut_gene=0.0025
18,27.084255151815807,0.0738497341020754,28.37998009252959,pmut_gene=0.0025
19,26.755321473393455,0.052702994930630354,27.865847911430137,pmut_gene=0.0025
20,26.431759011180606,0.04185774482705572,27.530334031827756,pmut_gene=0.0025
21,26.356919878641197,0.032883215824622836,27.27160725651903,pmut_gene=0.0025
22,26.118804567443224,0.01983620005954232,27.049707270454558,pmut_gene=0.0025
23,25.528738033418005,0.007954904230676756,26.856802358825405,pmut_gene=0.0025
24,25.501560310824534,0.006639343456743777,26.64738082343724,pmut_gene=0.0025
25,25.43755604429424,0.007524220289384513,26.50175572966753,pmut_gene=0.0025
26,25.20990439832842,0.006972973015054781,26.25818717674444,pmut_gene=0.0025
27,25.04642876107675,0.006922598002755566,25.935424530053993,pmut_gene=0.0025
28,24.8331915840396,0.006076885557552722,25.642978906474656,pmut_gene=0.0025
29,24.70122413285335,0.007451151900551723,25.495603454540056,pmut_gene=0.0025
30,24.650891799249404,0.006767508394338462,25.322627980860094,pmut_gene=0.0025
31,24.588833728444968,0.0059996075616980055,25.183358511563384,pmut_gene=0.0025
32,24.53603075922907,0.006255051564086573,25.031403846717573,pmut_gene=0.0025
33,24.331001251722164,0.0052449583162028305,24.848184024239284,pmut_gene=0.0025
34,23.910293041951373,0.006727507517277415,24.728060610483666,pmut_gene=0.0025
35,23.89039832757646,0.00989089723297203,24.70396118927136,pmut_gene=0.0025
36,23.767089928205902,0.010063852640605494,24.554609465891584,pmut_gene=0.0025
37,23.361886357580733,0.009736485923657556,24.381214483209437,pmut_gene=0.0025
38,23.31414846198709,0.008312426775987501,24.157467644161635,pmut_gene=0.0025
39,23.090705362170816,0.007118068577270778,23.93245937450661,pmut_gene=0.0025
40,22.827082525963622,0.008840468875036284,23.727117541612532,pmut_gene=0.0025
41,22.827082525963622,0.005385793985540186,23.408086447496018,pmut_gene=0.0025
42,22.738762699041295,0.004607713731702036,23.247893442729755,pmut_gene=0.0025
43,22.45896692287184,0.00470000937049462,23.128740141595735,pmut_gene=0.0025
44,22.45896692287184,0.005696901635850479,22.995375478767887,pmut_gene=0.0025
45,22.196345574487477,0.007016961759269959,22.888665656760452,pmut_gene=0.0025
46,22.211468918523444,0.00639910499149539,22.796976899939118,pmut_gene=0.0025
47,21.997254843859604,0.008328650847054577,22.713284384092454,pmut_gene=0.0025
48,21.99216035666333,0.0078089330227873914,22.527639119048704,pmut_gene=0.0025
49,21.881363068473174,0.006966358826449898,22.397883946167234,pmut_gene=0.0025
50,21.778843587662323,0.0077365703200201206,22.34704604489276,pmut_gene=0.0025
51,21.538688775890122,0.006327237233984432,22.20663893125517,pmut_gene=0.0025
52,21.28710802387912,0.007222795244954362,22.054654766651602,pmut_gene=0.0025
53,21.155628947553655,0.007863728844558918,21.976144594013505,pmut_gene=0.0025
54,20.9906860387936,0.006776823848513824,21.83361537847726,pmut_gene=0.0025
55,20.858676710598456,0.009024857425199723,21.706848349979147,pmut_gene=0.0025
56,20.573059070265057,0.00818782083731233,21.46905280788607,pmut_gene=0.0025
57,20.38644812357867,0.004915015688055791,21.220013989039302,pmut_gene=0.0025
58,20.367599958693713,0.006242788380741464,21.10877536877414,pmut_gene=0.0025
59,20.313340568935548,0.006691707451274614,20.890634959865345,pmut_gene=0.0025
60,20.279483990716358,0.007231338845238156,20.732279194749154,pmut_gene=0.0025
61,20.276271299166137,0.007228794204670977,20.55860325816784,pmut_gene=0.0025
62,20.257159090053598,0.007848241268607099,20.466206298653166,pmut_gene=0.0025
63,20.203661183599873,0.00638259988392772,20.377489245981874,pmut_gene=0.0025
64,20.140265815051794,0.005882971494929421,20.37545807513825,pmut_gene=0.0025
65,20.06160992212168,0.004091912762995542,20.354192853513265,pmut_gene=0.0025
66,20.06160992212168,0.003297880181673868,20.312264821947544,pmut_gene=0.0025
67,19.975192353153957,0.006295526483993902,20.325791702746866,pmut_gene=0.0025
68,19.9291752413092,0.0077322239137390504,20.244943842128837,pmut_gene=0.0025
69,19.8095703761101,0.008288929544978604,20.180255429347046,pmut_gene=0.0025
70,19.751695099378345,0.008312511447738372,20.075664050007386,pmut_gene=0.0025
71,19.69117863331279,0.005948581312212245,19.990923843973267,pmut_gene=0.0025
72,19.663472507697417,0.006267252501770798,19.95195340252809,pmut_gene=0.0025
73,19.624155829693677,0.004374267784393722,19.89479074064279,pmut_gene=0.0025
74,19.579293441577637,0.0037734364852146144,19.842104582567373,pmut_gene=0.0025
75,19.465141239959227,0.003432039429087324,19.82819080834967,pmut_gene=0.0025
76,19.30511732666705,0.0036693554207303035,19.744405825543335,pmut_gene=0.0025
77,19.2999089821245,0.0053364038422174,19.70934158479818,pmut_gene=0.0025
78,19.27020601420158,0.008338040438469063,19.64120196018011,pmut_gene=0.0025
79,19.26411380283368,0.006462326800335688,19.535933774716373,pmut_gene=0.0025
80,19.22051819993754,0.007703031064069074,19.41766451679561,pmut_gene=0.0025
81,19.14013698069319,0.009082204023271118,19.385322567173407,pmut_gene=0.0025
82,19.10293164785878,0.0062535867145538816,19.35611224432399,pmut_gene=0.0025
83,19.03502285585603,0.007022021478362226,19.324951983347507,pmut_gene=0.0025
84,18.98849744628673,0.007445955017982013,19.280231250194856,pmut_gene=0.0025
85,18.965243685240615,0.006795821771111504,19.27373855856914,pmut_gene=0.0025
86,18.951745505701773,0.005752312899445758,19.230037971821524,pmut_gene=0.0025
87,18.965243685240615,0.006128280902865907,19.139710111733873,pmut_gene=0.0025
88,18.732218122221987,0.0056422154072137565,19.076672712233957,pmut_gene=0.0025
89,18.576126639217758,0.004734482298374154,19.039658746305392,pmut_gene=0.0025
90,18.551062905898146,0.005111262524907434,19.00770460233527,pmut_gene=0.0025
91,18.547784533876168,0.007641924192098673,19.013932469514167,pmut_gene=0.0025
92,18.416494571219435,0.012634534865083093,18.990593058305528,pmut_gene=0.0025
93,18.382942759523324,0.011974637715452981,18.855483698961617,pmut_gene=0.0025
94,18.353075916257602,0.011164491407889297,18.712477671021915,pmut_gene=0.0025
95,18.220993867898212,0.009313133032268921,18.627060915391787,pmut_gene=0.0025
96,18.217064279188797,0.005433812962112477,18.490387326069992,pmut_gene=0.0025
97,18.11871582286491,0.003809569512373478,18.457734720351077,pmut_gene=0.0025
98,18.036193000990128,0.005410040962226747,18.427061038310914,pmut_gene=0.0025
99,17.92495677986754,0.0060883156736649775,18.371095384041492,pmut_gene=0.0025
0,98.23636927705881,2.6725425920520394,158.58728889936555,pmut_gene=0.005
1,87.48754386108716,2.431503283263157,138.17545331175174,pmut_gene=0.005
2,76.46408358862215,2.1644199123489183,119.85865305537122,pmut_gene=0.005
3,68.14873052585489,1.9014539782337734,104.66926422906484,pmut_gene=0.005
4,61.48394374137663,1.684071472107856,92.5916228788872,pmut_gene=0.005
5,54.39892783564964,1.5044233496274435,81.74936830514284,pmut_gene=0.005
6,48.24472870043998,1.327474528380773,72.59965497790816,pmut_gene=0.005
7,44.0072908645571,1.1585965287238653,64.34472319286111,pmut_gene=0.005
8,40.89356689404432,0.9923414316585625,57.457114595437105,pmut_gene=0.005
9,36.94647197524001,0.8314360174988377,51.58249374131598,pmut_gene=0.005
10,34.500481616220085,0.6780032074169993,46.79432152054484,pmut_gene=0.005
11,33.235154054822125,0.5753485120378767,42.87171532781598,pmut_gene=0.005
12,31.962005737454124,0.48226429201976717,39.36117460826644,pmut_gene=0.005
13,30.964045348402284,0.39866044061734957,36.4633746463559,pmut_gene=0.005
14,30.20356451652021,0.3095107225588407,34.49715940360019,pmut_gene=0.005
15,29.9704798942275,0.2449528447832437,33.01076374799311,pmut_gene=0.005
16,29.388047458514105,0.16781403012704618,31.90741234152239,pmut_gene=0.005
17,29.066617137918644,0.12992009728018358,31.1225029115035,pmut_gene=0.005
18,28.783332129744327,0.10148632278190292,30.49439900661908,pmut_gene=0.005
19,28.365157760620214,0.07548321735659448,29.89014963762326,pmut_gene=0.005
20,27.789538397902017,0.05904741925059565,29.44401750651551,pmut_gene=0.005
21,27.774645451451523,0.04594563320874461,29.12359414651652,pmut_gene=0.005
22,27.47486327768451,0.02871902183003108,28.831675614695317,pmut_gene=0.005
23,27.186555058771024,0.015816400992267884,28.56548502513419,pmut_gene=0.005
24,26.885543993448834,0.013909378278193003,28.211393514125803,pmut_gene=0.005
25,26.661307025921097,0.0134532192775125,27.85035553109005,pmut_gene=0.005
26,26.518736682981388,0.012622385827296856,27.653546287430668,pmut_gene=0.005
27,26.008705913762398,0.01322213854321188,27.345923695720202,pmut_gene=0.005
28,25.88388732723002,0.014336116438123398,27.02363543998702,pmut_gene=0.005
29,25.629385890234357,0.014525163849691825,26.813361355893576,pmut_gene=0.005
30,25.509489163974006,0.01660286789123744,26.63309457614287,pmut_gene=0.005
31,25.229974165697335,0.013954054483002487,26.356037164574854,pmut_gene=0.005
32,24.99927380379845,0.013430617474192583,26.124578190384433,pmut_gene=0.005
33,24.744243647697694,0.014496267758706601,25.923183940426608,pmut_gene=0.005
34,24.242765507146615,0.013801408095241822,25.769455726932947,pmut_gene=0.005
35,24.12002788623477,0.014714058464723014,25.621788007941785,pmut_gene=0.005
36,24.045084942151792,0.014826168723098951,25.306540193644913,pmut_gene=0.005
37,23.81942826872416,0.014294223564692721,24.911609434778807,pmut_gene=0.005
38,23.65752265618075,0.013343470931584491,24.60258548049612,pmut_gene=0.005
39,23.49912348145997,0.012059684037486267,24.37575165498525,pmut_gene=0.005
40,23.158118518152875,0.010365206052873279,24.118356327402413,pmut_gene=0.005
41,22.88182703018572,0.011656984967511436,23.918441127150324,pmut_gene=0.005
42,22.810807041445027,0.01274631942174781,23.72480218013733,pmut_gene=0.005
43,22.67172805684569,0.01308453613037327,23.60016880526759,pmut_gene=0.005
44,22.340342522324075,0.01369725490295679,23.461967267913113,pmut_gene=0.005
45,21.914421041430433,0.013264839978231881,23.130719332994992,pmut_gene=0.005
46,21.848165975039652,0.015039274003794874,22.919865162595467,pmut_gene=0.005
47,21.522931249238226,0.013464126864514715,22.702747732140256,pmut_gene=0.005
48,21.474563861341966,0.011624096467444051,22.397096226872772,pmut_gene=0.005
49,21.182949419949388,0.011778088090064398,22.172930709378985,pmut_gene=0.005
50,20.771797369230732,0.0089377707577649,21.95248914574268,pmut_gene=0.005
51,20.64172496144393,0.009899052027131466,21.789661790408825,pmut_gene=0.005
52,20.59399864958422,0.010714554627342212,21.60617002098982,pmut_gene=0.005
53,20.4615744228743,0.015520621380301662,21.497318679521246,pmut_gene=0.005
54,20.3837258857586,0.011950452204215067,21.126593391698513,pmut_gene=0.005
55,20.255569209615103,0.010742762849113954,20.8381592722137,pmut_gene=0.005
56,20.152222465347002,0.00944793882135447,20.680135408281433,pmut_gene=0.005
57,20.07538065377579,0.011933519252671443,20.62383105716211,pmut_gene=0.005
58,19.949487027802622,0.011321745951891258,20.478806474623656,pmut_gene=0.005
59,20.028111296317373,0.008705198189690328,20.403245436761306,pmut_gene=0.005
60,19.86402649110394,0.009662445241230931,20.296992385706403,pmut_gene=0.005
61,19.825617120590348,0.009524527060515398,20.260526740040227,pmut_gene=0.005
62,19.613410360717122,0.007888840549674701,20.154183297657898,pmut_gene=0.005
63,19.374337014017875,0.009123440733672713,20.090391109135467,pmut_gene=0.005
64,19.115161040340634,0.0119214714386395,20.01210931107117,pmut_gene=0.005
65,19.096135282263344,0.01205464864146499,19.922415492745085,pmut_gene=0.005
66,18.778146635003484,0.012565523944144308,19.761112524798918,pmut_gene=0.005
67,18.485968360003067,0.017612551402450997,19.58206218264308,pmut_gene=0.005
68,18.34801652225811,0.016869979732779285,19.302533979538744,pmut_gene=0.005
69,18.315869099951954,0.019296287054087362,19.158364727165292,pmut_gene=0.005
70,18.194695885787784,0.015910003016977904,18.883663904706083,pmut_gene=0.005
71,18.190211361526732,0.012956001938825141,18.654537311315103,pmut_gene=0.005
72,18.148649603983287,0.009934301895795417,18.531118153088364,pmut_gene=0.005
73,17.572909680164102,0.007749010614002028,18.439411778111726,pmut_gene=0.005
74,17.45742395278796,0.009358715326365574,18.410788161650586,pmut_gene=0.005
75,17.151273480199496,0.010086480753828885,18.274998052261804,pmut_gene=0.005
76,17.083956601808442,0.013898100568956375,18.06036770999125,pmut_gene=0.005
77,17.0049999681053,0.014263545793341634,17.785862256820753,pmut_gene=0.005
78,16.871849669252615,0.01262899039584158,17.5399658008961,pmut_gene=0.005
79,16.985463405796903,0.013701686220675515,17.52090882326685,pmut_gene=0.005
80,16.913421428635896,0.013147225464551889,17.360854329607463,pmut_gene=0.005
81,16.854925769841927,0.013114923686823758,17.240748918718783,pmut_gene=0.005
82,16.651188505315904,0.010345628668936336,17.1568758100821,pmut_gene=0.005
83,16.555761085202075,0.008838197660125497,17.100351472643478,pmut_gene=0.005
84,16.49279849748704,0.009195239711628325,17.082560234111153,pmut_gene=0.005
85,16.455832583149395,0.007792671984245659,16.989060482892466,pmut_gene=0.005
86,16.24697617434426,0.008218286730321137,16.844153715987304,pmut_gene=0.005
87,16.23863708257304,0.009884947341035212,16.76362704133679,pmut_gene=0.005
88,16.076041177325756,0.007958607500505399,16.63663492865226,pmut_gene=0.005
89,15.716072687271337,0.011347293382225442,16.580962841661485,pmut_gene=0.005
90,15.691274301319003,0.01213609771222194,16.477170806414847,pmut_gene=0.005
91,15.659752475981191,0.013567370661122926,16.396531974882468,pmut_gene=0.005
92,15.493278389402178,0.012791040897984761,16.215626378969375,pmut_gene=0.005
93,15.48697992229649,0.01277215735014332,16.036200754207123,pmut_gene=0.005
94,15.48681249845718,0.015018879445103567,15.913778738235003,pmut_gene=0.005
95,15.398915923375318,0.013985660150462563,15.800091343306187,pmut_gene=0.005
96,15.351433825793407,0.012847445198432223,15.718100620565714,pmut_gene=0.005
97,15.32077707855992,0.012387440529386097,15.683471309349155,pmut_gene=0.005
98,15.234991213936913,0.008088410450667076,15.605496414908501,pmut_gene=0.005
99,15.198655649075112,0.009277030036829736,15.599138358568503,pmut_gene=0.005
0,94.64860355939413,2.6814966804360494,159.13348122898657,pmut_gene=0.01
1,84.64804855055574,2.409944594744578,136.843908934997,pmut_gene=0.01
2,73.66854477900087,2.151049218532129,118.80885760172237,pmut_gene=0.01
3,65.21687357107932,1.9063012048348413,103.01803116241848,pmut_gene=0.01
4,58.858768709436696,1.6609682139444246,90.24415673976965,pmut_gene=0.01
5,54.01223988086305,1.4478983117826352,79.4479912487967,pmut_gene=0.01
6,48.46212909673603,1.2584495150747474,70.08520256949251,pmut_gene=0.01
7,43.53315531606295,1.0712695785072255,62.408159489221724,pmut_gene=0.01
8,40.73038886533031,0.8969335170837597,56.033161238416724,pmut_gene=0.01
9,38.25477207978671,0.7447502393208586,50.966762092602565,pmut_gene=0.01
10,35.43802542371231,0.6507003612131015,46.90456666938255,pmut_gene=0.01
11,34.325208589793654,0.5628335601200379,43.473394363838516,pmut_gene=0.01
12,32.80002873846982,0.45389976552554673,40.38684697831058,pmut_gene=0.01
13,31.690991224343936,0.37194029175468096,37.630322989132985,pmut_gene=0.01
14,30.688746342914044,0.2835902808300873,35.53908931159933,pmut_gene=0.01
15,29.691191340743742,0.22031436749365035,33.9605341122,pmut_gene=0.01
16,28.97513565264156,0.18188778498097408,32.809160131242386,pmut_gene=0.01
17,28.144465219875965,0.1494334561455695,31.630898984457936,pmut_gene=0.01
18,27.105025262033926,0.11554483874073715,30.6172535417705,pmut_gene=0.01
19,26.6742821978536,0.09891800744520889,29.738647939635424,pmut_gene=0.01
20,26.243946417499345,0.08049072697211437,29.012398928471985,pmut_gene=0.01
21,25.410572215125015,0.06499790244567147,28.31496664473548,pmut_gene=0.01
22,25.052320297078985,0.05225216011890644,27.701700892577524,pmut_gene=0.01
23,24.95983405363272,0.04443331501627748,27.124787448710467,pmut_gene=0.01
24,24.432193804965276,0.038649493490349476,26.51761356306723,pmut_gene=0.01
25,24.220426462650085,0.030654994110685212,25.9115437874918,pmut_gene=0.01
26,24.03583312852039,0.018030158231637606,25.405356745509525,pmut_gene=0.01
27,23.6594666692845,0.021413536313609028,25.171154438859983,pmut_gene=0.01
28,23.197451917510776,0.025327398367949765,24.833687489009748,pmut_gene=0.01
29,22.951018718938098,0.021687597820053015,24.471589190331994,pmut_gene=0.01
30,22.711468346397393,0.02685913760865321,24.277933748970035,pmut_gene=0.01
31,22.354546296222697,0.0344202010627912,24.001897452263623,pmut_gene=0.01
32,22.089706755761927,0.03587229247251859,23.59459485499844,pmut_gene=0.01
33,21.96246770988068,0.03145044573312092,23.29255417276309,pmut_gene=0.01
34,21.560414845810204,0.02941268156556948,23.000932859638016,pmut_gene=0.01
35,21.390205055333826,0.028750478166919374,22.699440560967023,pmut_gene=0.01
36,21.238328047371283,0.025971832320899516,22.490119772591868,pmut_gene=0.01
37,21.227626216293675,0.022595169329888164,22.240477467292386,pmut_gene=0.01
38,21.185964886791332,0.020688129848545064,21.962914548639336,pmut_gene=0.01
39,20.96169848977679,0.021497219082207416,21.826696413083216,pmut_gene=0.01
40,20.68716390031629,0.021035185829594474,21.61799002617916,pmut_gene=0.01
41,20.245790802864203,0.022502676299524422,21.52847301145702,pmut_gene=0.01
42,20.084866479715608,0.022897575056627397,21.403653881044715,pmut_gene=0.01
43,19.94573340797958,0.025534113001738024,21.352435173147555,pmut_gene=0.01
44,19.811741088691456,0.02397870771623411,21.11958143811492,pmut_gene=0.01
45,19.41535504727475,0.027174134980138723,20.882736008831333,pmut_gene=0.01
46,19.353040259372495,0.029523017056969057,20.672559553729847,pmut_gene=0.01
47,18.911020021697034,0.025085511543682326,20.305937818294897,pmut_gene=0.01
48,19.007287243088758,0.022764917758273596,19.999894281217493,pmut_gene=0.01
49,18.576008147666336,0.025515599312339595,19.87081983095655,pmut_gene=0.01
50,18.32571078057898,0.02434099462353736,19.601285321098914,pmut_gene=0.01
51,18.206946332397663,0.024712646394037044,19.38478143020263,pmut_gene=0.01
52,17.99020612869232,0.02376730350251177,19.182173017217885,pmut_gene=0.01
53,17.94575259743866,0.023915677137138415,18.932692489536034,pmut_gene=0.01
54,17.81621816994845,0.02058684090128549,18.653689461117757,pmut_gene=0.01
55,17.629575824288104,0.018629470508704227,18.499872254498367,pmut_gene=0.01
56,17.532070351916406,0.017407255508733767,18.317281674628568,pmut_gene=0.01
57,17.313802791069474,0.01949893294911987,18.183009645765654,pmut_gene=0.01
58,17.264144904356293,0.023134410924692487,18.127001748458632,pmut_gene=0.01
59,17.01843059393041,0.022557426015511136,17.956895901367204,pmut_gene=0.01
60,16.946152450473704,0.018816991309157524,17.782542713529747,pmut_gene=0.01
61,16.812606130302484,0.01995350784186105,17.670658473409553,pmut_gene=0.01
62,16.542320359913013,0.02049154864568046,17.52984383489506,pmut_gene=0.01
